,Title,Occupation,Company,Company Location,Specs,Link
249,Front End Developer,"['Internship', 'Remote']",nichepharma ,"Sheikh Zayed, Giza, Egypt ",Student · 0 - 1 Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Bootstrap · Angular · Computer Science · CSS3 · front-end · Git · HTML5 · JavaScript,https://wuzzuf.net/internship/sOI7oRqo47KW-Front-End-Developer-nichepharma-Giza-Egypt
250,Senior Backend Developer,"['Full Time', 'Hybrid']",FirstTech    ,"Nasr City, Cairo, Egypt ",Experienced · 5 - 8 Yrs of Exp · IT/Software Development · .Net Framework · C# · Computer Science · Software Development · Information Technology (IT),https://wuzzuf.net/jobs/p/TImym1psgOya-Senior-Backend-Developer-FirstTech-Cairo-Egypt
251,Lab Technician specialist,"['Full Time', 'On-site']",Nano Shield ,"Maadi, Cairo, Egypt ",Experienced · 1 - 4 Yrs of Exp · R&D/Science · Chemistry · Lab · Lab technician · Science · technician · Biology,https://wuzzuf.net/jobs/p/0ZgKyHSh1QVz-Lab-Technician-specialist-Nano-Shield-Cairo-Egypt
252,Security System Engineer,"['Full Time', 'On-site']",Share Technologies  ,"New Cairo, Cairo, Egypt ",Experienced · 2 - 8 Yrs of Exp · Installation/Maintenance/Repair · IT/Software Development · Engineering - Telecom/Technology · Communication · computer · Computer Engineering · Computer Science · Engineering · Information Security · Information Technology (IT),https://wuzzuf.net/jobs/p/5nJifqKvZYXY-Security-System-Engineer-Share-Technologies-Cairo-Egypt
253,Remote Data Entry Position (Immediate Need),['Full Time'],Peknit Legal Management ,"Riyadh, Saudi Arabia ",Not specified · Accounting/Finance · IT/Software Development · Engineering - Telecom/Technology · computer science · information technology (it) · customer service · engineering · microsoft office · data entry · management,https://wuzzuf.net/jobs/p/g/GwSxnBKxb01p-Remote-Data-Entry-Position-Immediate-Need-Peknit-Legal-Management-Riyadh-Saudi-Arabia
254,Part Time/Full Time Remote Data Entry Clerk,['Full Time'],Elitetownhires ,"Riyadh, Saudi Arabia ",Not specified · IT/Software Development · Engineering - Telecom/Technology · Engineering - Mechanical/Electrical · computer science · information technology (it) · computer engineering · python · data entry · microsoft office · communication skills,https://wuzzuf.net/jobs/p/g/tbH4l5mhnFPZ-Part-TimeFull-Time-Remote-Data-Entry-Clerk-Elitetownhires-Riyadh-Saudi-Arabia
255,Remote Data Entry Role (Part Time),['Full Time'],Elitetownhires ,"Dubai, United Arab Emirates ",Not specified · Accounting/Finance · IT/Software Development · Engineering - Telecom/Technology · computer science · information technology (it) · computer engineering · customer service · microsoft office · data entry · software,https://wuzzuf.net/jobs/p/g/DR5uSuN9du2Z-Remote-Data-Entry-Role-Part-Time-Elitetownhires-Dubai-United-Arab-Emirates
256,Data Entry-Full Time-Remote Work,['Full Time'],Elitetownhires ,"Riyadh, Saudi Arabia ",Not specified · Accounting/Finance · IT/Software Development · Engineering - Telecom/Technology · information technology (it) · computer science · software development · computer engineering · microsoft office · data entry · software,https://wuzzuf.net/jobs/p/g/FgLy28OKEW2Y-Data-Entry-Full-Time-Remote-Work-Elitetownhires-Riyadh-Saudi-Arabia
257,Medical Representative - Nasr City - New Cairo,"['Full Time', 'On-site']",PRT Scientific Office ,"New Cairo, Cairo, Egypt ",Entry Level · 0 - 5 Yrs of Exp · Medical/Healthcare · Sales/Retail · Pharmaceutical · Pharmacy · Veterinary · Medicine · Sales · Pharmaceutical · Cosmetics · Science,https://wuzzuf.net/jobs/p/Re5LlQZtNH42-Medical-Representative---Nasr-City---New-Cairo-PRT-Scientific-Office-Cairo-Egypt
258,Part-Time Remote Data Entry Position,['Full Time'],BrightSpark Business Solutions ,"Dubai, United Arab Emirates ",Not specified · IT/Software Development · Engineering - Telecom/Technology · Engineering - Mechanical/Electrical · information technology (it) · computer science · customer service · computer engineering · microsoft office · data entry · software,https://wuzzuf.net/jobs/p/g/V5GActYgampr-Part-Time-Remote-Data-Entry-Position-BrightSpark-Business-Solutions-Dubai-United-Arab-Emirates
259,Data Entry Roles Remote Work (Part-Time/Full-Time),['Full Time'],hiretowncity ,"Riyadh, Saudi Arabia ",Not specified · Accounting/Finance · IT/Software Development · Engineering - Telecom/Technology · information technology (it) · computer science · microsoft office · engineering · data entry · management · communication skills,https://wuzzuf.net/jobs/p/g/T1PpLW2PfArj-Data-Entry-Roles-Remote-Work-Part-TimeFull-Time-hiretowncity-Riyadh-Saudi-Arabia
260,Data Entry Assistant-Full Time-Remote,['Full Time'],hirenationalcity ,"Riyadh, Saudi Arabia ",Not specified · Accounting/Finance · IT/Software Development · Engineering - Telecom/Technology · information technology (it) · computer science · microsoft office · accounting · data entry · communication skills · software,https://wuzzuf.net/jobs/p/g/hhy4e0D4tnOE-Data-Entry-Assistant-Full-Time-Remote-hirenationalcity-Riyadh-Saudi-Arabia
261,Quality Assurance Manager,"['Full Time', 'On-site']",Wham Clinics  ,"Alexandria, Egypt ",Manager · 3+ Yrs of Exp · females_only · Medical/Healthcare · Quality · Pharmaceutical · Pharmaceutical · quality · Science · Quality Control · Quality Assurance,https://wuzzuf.net/jobs/p/e0j1GIhumJJj-Quality-Assurance-Manager-Wham-Clinics-Alexandria-Egypt
262,Virtual Data Quality Controller,['Full Time'],StriveNest ,"Kuwait City, Kuwait ",Experienced · IT/Software Development · Quality · Engineering - Telecom/Technology · information technology (it) · computer science · quality control · engineering · quality · microsoft office · software,https://wuzzuf.net/jobs/p/g/0gakKh09Xi9N-Virtual-Data-Quality-Controller-StriveNest-Kuwait-City-Kuwait
263,Work From Home Data Entry Assistant (Entry Level),['Full Time'],BrightSpark Business Solutions ,"Dubai, United Arab Emirates ",Not specified · Administration · IT/Software Development · Engineering - Telecom/Technology · microsoft office · administration · information technology (it) · computer science · data entry · communication skills · management,https://wuzzuf.net/jobs/p/g/Gc1INrEFAN5Q-Work-From-Home-Data-Entry-Assistant-Entry-Level-BrightSpark-Business-Solutions-Dubai-United-Arab-Emirates
264,Part-Time Remote Data Entry Clerk,['Full Time'],BrightSpark Business Solutions ,"Dubai, United Arab Emirates ",Not specified · IT/Software Development · Engineering - Telecom/Technology · Engineering - Mechanical/Electrical · computer science · information technology (it) · customer service · computer engineering · microsoft office · data entry · communication skills,https://wuzzuf.net/jobs/p/g/IKOGH9MBhZ2q-Part-Time-Remote-Data-Entry-Clerk-BrightSpark-Business-Solutions-Dubai-United-Arab-Emirates
265,Remote Data Entry Position (Immediate Need),['Full Time'],Agence LPC ,"Dubai, United Arab Emirates ",Not specified · Accounting/Finance · IT/Software Development · Engineering - Telecom/Technology · computer science · information technology (it) · customer service · engineering · microsoft office · data entry · management,https://wuzzuf.net/jobs/p/g/arEJ9bUQhtO6-Remote-Data-Entry-Position-Immediate-Need-Agence-LPC-Dubai-United-Arab-Emirates
266,System Administrator,"['Full Time', 'On-site']",Skywalk Developments ,"Sheikh Zayed, Giza, Egypt ",Experienced · 5 - 7 Yrs of Exp · Installation/Maintenance/Repair · IT/Software Development · Engineering - Telecom/Technology · Information Technology (IT) · System administrator · system · Computer Science · Administrator · System Administration · Engineering,https://wuzzuf.net/jobs/p/jKlsvwg31T0z-System-Administrator-Skywalk-Developments-Giza-Egypt
267,Storage and Backup System Engineer,"['Full Time', 'On-site']",Share Technologies  ,"New Cairo, Cairo, Egypt ",Experienced · 2 - 6 Yrs of Exp · Engineering - Telecom/Technology · Backup · Backup Solutions · Computer Engineering · Computer Science · Engineering · Information Technology (IT) · Linux · Networking · Operating Systems,https://wuzzuf.net/jobs/p/aVOS91fezIm1-Storage-and-Backup-System-Engineer-Share-Technologies-Cairo-Egypt
268,Remote Data Entry Position (Immediate Need),['Full Time'],The Fascinator Boutique ,"Riyadh, Saudi Arabia ",Not specified · Accounting/Finance · IT/Software Development · Engineering - Telecom/Technology · computer science · information technology (it) · customer service · engineering · microsoft office · data entry · management,https://wuzzuf.net/jobs/p/g/fg85DRDhzMAV-Remote-Data-Entry-Position-Immediate-Need-The-Fascinator-Boutique-Riyadh-Saudi-Arabia
269,Data Entry Role – Fully Remote,['Full Time'],hiretowncity ,"Dubai, United Arab Emirates ",Not specified · Accounting/Finance · IT/Software Development · Engineering - Telecom/Technology · computer science · information technology (it) · computer engineering · customer service · microsoft office · software · management,https://wuzzuf.net/jobs/p/g/agMayik4AvCs-Data-Entry-Role-–-Fully-Remote-hiretowncity-Dubai-United-Arab-Emirates
270,Data Entry Assistant-Full Time-Remote,['Full Time'],hiretowncity ,"Riyadh, Saudi Arabia ",Not specified · Accounting/Finance · IT/Software Development · Engineering - Telecom/Technology · information technology (it) · computer science · microsoft office · accounting · data entry · communication skills · software,https://wuzzuf.net/jobs/p/g/f9jF8bCRTbNW-Data-Entry-Assistant-Full-Time-Remote-hiretowncity-Riyadh-Saudi-Arabia
271,Remote Data Entry Position (Immediate Need),['Full Time'],21-4 ,"Dubai, United Arab Emirates ",Not specified · Accounting/Finance · IT/Software Development · Engineering - Telecom/Technology · computer science · information technology (it) · customer service · engineering · microsoft office · data entry · management,https://wuzzuf.net/jobs/p/g/BUVjWO6axP3s-Remote-Data-Entry-Position-Immediate-Need-21-4-Dubai-United-Arab-Emirates
272,Senior software business analyst,"['Full Time', 'On-site']",SURE International Technology ,"Nasr City, Cairo, Egypt ",Experienced · 2 - 6 Yrs of Exp · IT/Software Development · Analyst/Research · Analysis · Business Analysis · Communication skills · SQL · Software Development · Computer Science · business · Technical Writing,https://wuzzuf.net/jobs/p/1K7MAAafwixQ-Senior-software-business-analyst-SURE-International-Technology-Cairo-Egypt
273,IT Engineer,"['Full Time', 'On-site']",Confidential ,"6th of October, Giza, Egypt ",Entry Level · 0 - 2 Yrs of Exp · males_only · Installation/Maintenance/Repair · IT/Software Development · Engineering - Telecom/Technology · Computer Science · Information Technology (IT) · Software Development · Engineering · English · Computer · Communication Skills,https://wuzzuf.net/jobs/p/8sebEFOYXoPh-IT-Engineer-Giza-Egypt
274,Jr. Data Scientist,['Full Time'],DXC Technology ,"Dubai, United Arab Emirates ",Entry Level · IT/Software Development · Analyst/Research · Engineering - Telecom/Technology · Python · Computer Science · Information Technology (IT) · SQL · Data Science · Machine Learning · Data Scientist,https://wuzzuf.net/jobs/p/g/NLNDvRIHrDfL-Jr-Data-Scientist-DXC-Technology-Dubai-United-Arab-Emirates
275,Remote Data Entry Position (Immediate Need),['Full Time'],GreenTec Invest ,"Dubai, United Arab Emirates ",Not specified · Accounting/Finance · IT/Software Development · Engineering - Telecom/Technology · computer science · information technology (it) · customer service · engineering · microsoft office · data entry · management,https://wuzzuf.net/jobs/p/g/5x7QAwmM8SB7-Remote-Data-Entry-Position-Immediate-Need-GreenTec-Invest-Dubai-United-Arab-Emirates
276,Senior Copywriter- Alexandria,"['Full Time', 'On-site']",Caduceus Lane ,"San Stefano, Alexandria, Egypt ",Experienced · 2 - 5 Yrs of Exp · Writing/Editorial · Communication skills · Software Development · Science · English · Editing · Content · Computer Science · Marketing · Software Engineering,https://wuzzuf.net/jobs/p/ZqKtJ7YpjWPQ-Senior-Copywriter--Alexandria-Caduceus-Lane-Alexandria-Egypt
277,Part Time Work - Remote Data Entry Clerk,['Full Time'],hirenationalcity ,"Riyadh, Saudi Arabia ",Not specified · IT/Software Development · Sales/Retail · Engineering - Telecom/Technology · Customer Service · Sales · Information Technology (IT) · Education · Customer Care · Customer Support · Teaching,https://wuzzuf.net/jobs/p/g/A5LwAnmT0MbU-Part-Time-Work---Remote-Data-Entry-Clerk-hirenationalcity-Riyadh-Saudi-Arabia
278,Work From Home - Data Entry Clerk,['Full Time'],Elitetownhires ,"Dubai, United Arab Emirates ",Not specified · Creative/Design/Art · Customer Service/Support · Sales/Retail · Customer Service · English · Customer Care · Customer Support · Call Center · Marketing · Startup,https://wuzzuf.net/jobs/p/g/KHspP4DdWosC-Work-From-Home---Data-Entry-Clerk-Elitetownhires-Dubai-United-Arab-Emirates
279,Part Time/Full Time - Remote Data Entry Clerk,['Full Time'],Elitetownhires ,"Dubai, United Arab Emirates ",Not specified · IT/Software Development · Sales/Retail · Engineering - Telecom/Technology · Information Technology (IT) · Computer Science · Sales · Customer Service · Customer Care · Customer Support · Education,https://wuzzuf.net/jobs/p/g/4rGa1OyNUK7p-Part-TimeFull-Time---Remote-Data-Entry-Clerk-Elitetownhires-Dubai-United-Arab-Emirates
280,PHP Laravel Full-Stack Developer,"['Full Time', 'On-site']",Confidential ,"Heliopolis, Cairo, Egypt ",Experienced · 3 - 15 Yrs of Exp · IT/Software Development · PHP Laravel · Stack · Computer Science · Software Development · Full-Stack · blade · Front-End Development · Back-End Development,https://wuzzuf.net/jobs/p/WWsoakpw6tLt-PHP-Laravel-Full-Stack-Developer-Cairo-Egypt
281,Fully Remote Data Entry Role – Part Time,['Full Time'],hirenationalcity ,"Riyadh, Saudi Arabia ",Not specified · IT/Software Development · Engineering - Telecom/Technology · Engineering - Mechanical/Electrical · computer science · information technology (it) · computer engineering · project management · software · microsoft office · management,https://wuzzuf.net/jobs/p/g/lwU07UyyxP0w-Fully-Remote-Data-Entry-Role-–-Part-Time-hirenationalcity-Riyadh-Saudi-Arabia
282,Remote Data Entry Position (Immediate Need),['Full Time'],Garellence ,"Riyadh, Saudi Arabia ",Not specified · Accounting/Finance · IT/Software Development · Engineering - Telecom/Technology · computer science · information technology (it) · customer service · engineering · microsoft office · data entry · management,https://wuzzuf.net/jobs/p/g/vPAEv6oFoukV-Remote-Data-Entry-Position-Immediate-Need-Garellence-Riyadh-Saudi-Arabia
283,Data Entry Assistant – Fully Remote Role,['Full Time'],hirenationalcity ,"Riyadh, Saudi Arabia ",Not specified · Installation/Maintenance/Repair · IT/Software Development · Engineering - Telecom/Technology · computer science · information technology (it) · customer service · engineering · microsoft office · software · management,https://wuzzuf.net/jobs/p/g/zeQJxcv5luRt-Data-Entry-Assistant-–-Fully-Remote-Role-hirenationalcity-Riyadh-Saudi-Arabia
284,Remote Data Entry Position (Immediate Need),['Full Time'],FOAM Music ,"Riyadh, Saudi Arabia ",Not specified · Accounting/Finance · IT/Software Development · Engineering - Telecom/Technology · computer science · information technology (it) · customer service · engineering · microsoft office · data entry · management,https://wuzzuf.net/jobs/p/g/ebWxXpWHGKUM-Remote-Data-Entry-Position-Immediate-Need-FOAM-Music-Riyadh-Saudi-Arabia
285,Entry Level (Work-From-Home)Data Entry Clerks,['Full Time'],Elitetownhires ,"Riyadh, Saudi Arabia ",Not specified · R&D/Science · Engineering - Oil & Gas/Energy · Engineering - Other · Engineering · Science · Administration · LWD · entry level · Chemistry · Communication Skills,https://wuzzuf.net/jobs/p/g/SBGAVrifuIIZ-Entry-Level-Work-From-HomeData-Entry-Clerks-Elitetownhires-Riyadh-Saudi-Arabia
286,Remote Data Entry Position (Immediate Need),['Full Time'],ABCmuziek ,"Dubai, United Arab Emirates ",Not specified · Accounting/Finance · IT/Software Development · Engineering - Telecom/Technology · computer science · information technology (it) · customer service · engineering · microsoft office · data entry · management,https://wuzzuf.net/jobs/p/g/oIPe2kRPSK7J-Remote-Data-Entry-Position-Immediate-Need-ABCmuziek-Dubai-United-Arab-Emirates
